transaction_id,account_id,transaction_type,merchant_name,transaction_amount,transaction_status,transaction_timestamp,decline_reason
TXN00000976,CARD000125,PURCHASE,BigBasket,55284.65,APPROVED,2026-04-19 06:38:48.036829,
TXN00000977,CARD000186,PURCHASE,IRCTC,40335.78,APPROVED,2026-04-23 13:09:48.036829,
TXN00000978,ACC0000489,DEPOSIT,BookMyShow,57640.32,APPROVED,2026-04-27 23:52:48.036829,
TXN00000979,ACC0000159,PURCHASE,Croma,25573.85,APPROVED,2026-04-22 12:20:48.036829,
TXN00000980,CARD000020,PURCHASE,Zomato,53496.16,APPROVED,2026-04-09 16:25:48.036829,
TXN00000981,CARD000102,PURCHASE,BigBasket,46859.11,APPROVED,2026-05-31 21:41:48.036829,
TXN00000982,CARD000287,PURCHASE,Apollo Pharmacy,16145.33,DECLINED,2026-05-08 08:31:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00000983,ACC0000401,TRANSFER,Zomato,69941.44,APPROVED,2026-06-11 02:30:48.036829,
TXN00000984,ACC0000378,TRANSFER,IRCTC,51091.71,APPROVED,2026-05-14 19:35:48.036829,
TXN00000985,CARD000123,PURCHASE,BigBasket,50294.82,DECLINED,2026-07-26 00:38:48.036829,CARD_BLOCKED
TXN00000986,ACC0000148,DEPOSIT,BookMyShow,54205.29,DECLINED,2026-06-23 02:28:48.036829,INSUFFICIENT_FUNDS
TXN00000987,ACC0000229,TRANSFER,Uber,13854.5,PENDING,2026-07-19 05:47:48.036829,
TXN00000988,ACC0000237,PURCHASE,Croma,50343.67,APPROVED,2026-04-15 20:26:48.036829,
TXN00000989,ACC0000184,PAYMENT,Jio Recharge,8909.76,APPROVED,2026-05-07 13:52:48.036829,
TXN00000990,ACC0000054,WITHDRAWAL,MakeMyTrip,37836.52,APPROVED,2026-06-28 11:02:48.036829,
TXN00000991,CARD000300,PURCHASE,IRCTC,32538.63,APPROVED,2026-06-28 14:14:48.036829,
TXN00000992,CARD000239,PURCHASE,Zomato,14394.71,APPROVED,2026-04-08 07:11:48.036829,
TXN00000993,ACC0000653,TRANSFER,Myntra,36236.24,APPROVED,2026-07-10 17:31:48.036829,
TXN00000994,ACC0000603,TRANSFER,Croma,36752.12,APPROVED,2026-04-29 00:13:48.036829,
TXN00000995,CARD000297,PURCHASE,IRCTC,72141.51,APPROVED,2026-06-09 14:04:48.036829,
TXN00000996,CARD000002,PURCHASE,Croma,19291.18,APPROVED,2026-06-12 03:40:48.036829,
TXN00000997,ACC0000541,TRANSFER,Reliance Digital,16280.62,APPROVED,2026-06-27 19:32:48.036829,
TXN00000998,CARD000228,PURCHASE,Nykaa,16639.63,DECLINED,2026-05-08 11:03:48.036829,MERCHANT_NOT_SUPPORTED
TXN00000999,ACC0000606,TRANSFER,Tata CLiQ,34546.19,APPROVED,2026-06-29 07:02:48.036829,
TXN00001000,CARD000253,PURCHASE,DMart,24989.77,APPROVED,2026-07-17 05:42:48.036829,
TXN00001001,CARD000232,PURCHASE,Uber,20442.97,APPROVED,2026-05-26 10:07:48.036829,
TXN00001002,CARD000249,PURCHASE,MakeMyTrip,17652.17,APPROVED,2026-06-24 09:57:48.036829,
TXN00001003,CARD000295,PURCHASE,Ola,74527.76,APPROVED,2026-06-10 17:46:48.036829,
TXN00001004,CARD000298,PURCHASE,Reliance Digital,37748.42,APPROVED,2026-06-06 14:44:48.036829,
TXN00001005,ACC0000539,PAYMENT,DMart,4331.71,APPROVED,2026-06-18 09:11:48.036829,
TXN00001006,ACC0000406,PURCHASE,MakeMyTrip,43408.45,APPROVED,2026-04-25 17:16:48.036829,
TXN00001007,ACC0000483,TRANSFER,Ola,16625.5,APPROVED,2026-05-16 01:01:48.036829,
TXN00001008,ACC0000136,PAYMENT,Tata CLiQ,41361.21,APPROVED,2026-06-27 01:49:48.036829,
TXN00001009,CARD000215,PURCHASE,Croma,21441.68,APPROVED,2026-04-04 11:15:48.036829,
TXN00001010,CARD000074,PURCHASE,Tata CLiQ,71309.35,APPROVED,2026-07-12 17:13:48.036829,
TXN00001011,ACC0000017,PURCHASE,BigBasket,66764.92,APPROVED,2026-04-12 16:12:48.036829,
TXN00001012,CARD000055,PURCHASE,DMart,33483.04,DECLINED,2026-04-17 18:45:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00001013,ACC0000668,WITHDRAWAL,Tata CLiQ,2445.42,APPROVED,2026-06-26 18:57:48.036829,
TXN00001014,CARD000103,PURCHASE,BigBasket,41091.97,APPROVED,2026-05-07 18:49:48.036829,
TXN00001015,CARD000084,PURCHASE,Myntra,49102.02,APPROVED,2026-07-13 00:35:48.036829,
TXN00001016,ACC0000043,TRANSFER,Amazon India,2659.98,APPROVED,2026-04-04 02:30:48.036829,
TXN00001017,CARD000260,PURCHASE,BookMyShow,48234.16,APPROVED,2026-07-22 19:08:48.036829,
TXN00001018,CARD000233,PURCHASE,Swiggy,54488.58,DECLINED,2026-06-02 01:39:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00001019,ACC0000351,PAYMENT,Uber,11640.71,APPROVED,2026-05-31 23:24:48.036829,
TXN00001020,CARD000210,PURCHASE,Croma,70770.76,APPROVED,2026-07-26 02:05:48.036829,
TXN00001021,CARD000286,PURCHASE,Croma,4244.32,DECLINED,2026-07-20 10:20:48.036829,CARD_BLOCKED
TXN00001022,ACC0000405,PURCHASE,Flipkart,26561.18,APPROVED,2026-06-07 10:52:48.036829,
TXN00001023,CARD000078,PURCHASE,Reliance Digital,11405.13,APPROVED,2026-05-01 14:50:48.036829,
TXN00001024,ACC0000632,TRANSFER,MakeMyTrip,26702.02,APPROVED,2026-07-10 19:39:48.036829,
TXN00001025,CARD000138,PURCHASE,Reliance Digital,20082.47,APPROVED,2026-06-26 21:52:48.036829,
TXN00001026,CARD000249,PURCHASE,Croma,19159.11,APPROVED,2026-04-28 05:30:48.036829,
TXN00001027,ACC0000419,WITHDRAWAL,Apollo Pharmacy,12143.92,APPROVED,2026-04-13 07:55:48.036829,
TXN00001028,ACC0000691,DEPOSIT,BigBasket,34279.06,APPROVED,2026-04-24 20:15:48.036829,
TXN00001029,CARD000231,PURCHASE,BigBasket,59886.74,APPROVED,2026-07-17 08:56:48.036829,
TXN00001030,ACC0000537,TRANSFER,Reliance Digital,25437.93,APPROVED,2026-07-23 05:02:48.036829,
TXN00001031,CARD000001,PURCHASE,Ola,23233.37,APPROVED,2026-06-25 14:27:48.036829,
TXN00001032,ACC0000148,PAYMENT,Swiggy,28776.05,APPROVED,2026-07-06 07:09:48.036829,
TXN00001033,CARD000029,PURCHASE,BookMyShow,43287.84,APPROVED,2026-06-20 23:57:48.036829,
TXN00001034,ACC0000580,PURCHASE,BookMyShow,74873.27,APPROVED,2026-03-29 02:57:48.036829,
TXN00001035,CARD000207,PURCHASE,Flipkart,12666.59,APPROVED,2026-07-15 04:21:48.036829,
TXN00001036,ACC0000444,PURCHASE,BookMyShow,40633.61,APPROVED,2026-06-21 20:27:48.036829,
TXN00001037,ACC0000307,TRANSFER,Uber,41385.81,APPROVED,2026-06-30 20:07:48.036829,
TXN00001038,CARD000095,PURCHASE,Ola,41846.48,PENDING,2026-04-08 15:13:48.036829,
TXN00001039,ACC0000628,PURCHASE,Zomato,29646.98,APPROVED,2026-06-12 02:42:48.036829,
TXN00001040,CARD000172,PURCHASE,Swiggy,73646.77,APPROVED,2026-04-30 23:59:48.036829,
TXN00001041,ACC0000562,PURCHASE,Ola,1493.57,APPROVED,2026-07-06 04:20:48.036829,
TXN00001042,CARD000182,PURCHASE,DMart,22484.19,APPROVED,2026-07-09 07:10:48.036829,
TXN00001043,CARD000172,PURCHASE,Nykaa,46488.99,APPROVED,2026-07-09 22:43:48.036829,
TXN00001044,ACC0000075,PAYMENT,Swiggy,38678.17,DECLINED,2026-05-01 13:39:48.036829,INVALID_PIN
TXN00001045,ACC0000337,PAYMENT,Reliance Digital,26327.23,APPROVED,2026-06-18 13:42:48.036829,
TXN00001046,ACC0000262,DEPOSIT,Swiggy,56775.44,APPROVED,2026-06-23 19:55:48.036829,
TXN00001047,CARD000137,PURCHASE,Croma,38958.55,APPROVED,2026-04-18 05:10:48.036829,
TXN00001048,ACC0000023,WITHDRAWAL,Swiggy,74282.25,APPROVED,2026-04-29 22:27:48.036829,
TXN00001049,ACC0000602,DEPOSIT,Tata CLiQ,25013.78,APPROVED,2026-05-07 02:23:48.036829,
TXN00001050,ACC0000217,DEPOSIT,MakeMyTrip,29394.47,APPROVED,2026-07-17 04:53:48.036829,
TXN00001051,CARD000296,PURCHASE,Uber,36091.96,DECLINED,2026-04-12 08:29:48.036829,CARD_BLOCKED
TXN00001052,ACC0000080,DEPOSIT,Tata CLiQ,49132.8,APPROVED,2026-05-17 14:39:48.036829,
TXN00001053,CARD000036,PURCHASE,Amazon India,41776.09,APPROVED,2026-06-18 21:47:48.036829,
TXN00001054,ACC0000650,TRANSFER,Zomato,10677.92,APPROVED,2026-06-19 07:38:48.036829,
TXN00001055,CARD000193,PURCHASE,Apollo Pharmacy,71654.22,DECLINED,2026-06-24 09:58:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00001056,ACC0000662,PURCHASE,BookMyShow,69937.18,DECLINED,2026-04-07 21:43:48.036829,SUSPECTED_FRAUD
TXN00001057,CARD000284,PURCHASE,MakeMyTrip,30621.71,APPROVED,2026-06-02 22:31:48.036829,
TXN00001058,CARD000025,PURCHASE,Apollo Pharmacy,35773.91,APPROVED,2026-06-06 23:21:48.036829,
TXN00001059,CARD000006,PURCHASE,Zomato,45226.3,APPROVED,2026-04-05 07:22:48.036829,
TXN00001060,ACC0000430,DEPOSIT,Flipkart,16267.02,APPROVED,2026-04-29 05:15:48.036829,
TXN00001061,CARD000264,PURCHASE,MakeMyTrip,52107.69,APPROVED,2026-04-02 11:21:48.036829,
TXN00001062,ACC0000013,DEPOSIT,Croma,63897.65,APPROVED,2026-05-10 23:19:48.036829,
TXN00001063,ACC0000655,PURCHASE,Swiggy,8393.44,APPROVED,2026-05-11 09:51:48.036829,
TXN00001064,CARD000285,PURCHASE,Nykaa,7816.62,APPROVED,2026-07-08 15:46:48.036829,
TXN00001065,CARD000199,PURCHASE,MakeMyTrip,12827.83,APPROVED,2026-05-08 01:26:48.036829,
TXN00001066,ACC0000061,TRANSFER,Swiggy,8007.17,APPROVED,2026-07-05 06:18:48.036829,
TXN00001067,ACC0000392,TRANSFER,MakeMyTrip,24332.0,APPROVED,2026-04-19 01:57:48.036829,
TXN00001068,ACC0000306,TRANSFER,Swiggy,19516.56,APPROVED,2026-04-19 23:48:48.036829,
TXN00001069,CARD000231,PURCHASE,Jio Recharge,61432.09,APPROVED,2026-04-11 07:14:48.036829,
TXN00001070,CARD000066,PURCHASE,Ola,36589.76,APPROVED,2026-06-12 13:05:48.036829,
TXN00001071,CARD000235,PURCHASE,Swiggy,1221.7,DECLINED,2026-06-12 04:19:48.036829,INCORRECT_CVV
TXN00001072,ACC0000205,PURCHASE,IRCTC,42898.65,DECLINED,2026-06-17 06:33:48.036829,ACCOUNT_FROZEN
TXN00001073,ACC0000119,PURCHASE,Swiggy,29769.98,APPROVED,2026-07-08 03:33:48.036829,
TXN00001074,CARD000291,PURCHASE,Uber,11585.46,APPROVED,2026-04-15 04:21:48.036829,
TXN00001075,ACC0000380,PURCHASE,Myntra,49376.78,APPROVED,2026-07-25 00:04:48.036829,
TXN00001076,ACC0000580,PAYMENT,Amazon India,54649.4,DECLINED,2026-04-09 11:27:48.036829,INSUFFICIENT_FUNDS
TXN00001077,CARD000183,PURCHASE,BigBasket,51266.22,APPROVED,2026-06-20 15:52:48.036829,
TXN00001078,ACC0000159,WITHDRAWAL,Zomato,69556.89,APPROVED,2026-05-06 13:09:48.036829,
TXN00001079,CARD000124,PURCHASE,Ola,50834.44,DECLINED,2026-06-15 15:51:48.036829,MERCHANT_NOT_SUPPORTED
TXN00001080,ACC0000303,TRANSFER,Myntra,50176.32,APPROVED,2026-05-09 19:08:48.036829,
TXN00001081,ACC0000590,PURCHASE,Amazon India,50617.57,APPROVED,2026-04-24 00:37:48.036829,
TXN00001082,CARD000160,PURCHASE,Amazon India,1756.68,APPROVED,2026-04-22 11:14:48.036829,
TXN00001083,ACC0000395,TRANSFER,Nykaa,36617.74,DECLINED,2026-05-07 07:12:48.036829,DAILY_LIMIT_EXCEEDED
TXN00001084,CARD000169,PURCHASE,DMart,35113.91,APPROVED,2026-06-16 02:03:48.036829,
TXN00001085,ACC0000378,WITHDRAWAL,Reliance Digital,11110.45,DECLINED,2026-06-12 02:04:48.036829,SUSPECTED_FRAUD
TXN00001086,CARD000054,PURCHASE,Reliance Digital,48392.25,APPROVED,2026-07-21 13:31:48.036829,
TXN00001087,ACC0000359,TRANSFER,MakeMyTrip,21737.28,APPROVED,2026-06-16 07:04:48.036829,
TXN00001088,ACC0000172,TRANSFER,Ola,18361.25,APPROVED,2026-05-08 07:58:48.036829,
TXN00001089,CARD000228,PURCHASE,Jio Recharge,3699.9,APPROVED,2026-05-10 03:42:48.036829,
TXN00001090,CARD000160,PURCHASE,Flipkart,44665.49,APPROVED,2026-07-03 19:57:48.036829,
TXN00001091,CARD000201,PURCHASE,Myntra,65470.69,APPROVED,2026-07-13 04:27:48.036829,
TXN00001092,ACC0000015,WITHDRAWAL,MakeMyTrip,19114.65,APPROVED,2026-07-12 02:30:48.036829,
TXN00001093,CARD000064,PURCHASE,Jio Recharge,72531.92,APPROVED,2026-04-13 05:24:48.036829,
TXN00001094,ACC0000553,TRANSFER,BookMyShow,31220.8,APPROVED,2026-07-07 23:28:48.036829,
TXN00001095,CARD000216,PURCHASE,BigBasket,7713.98,APPROVED,2026-07-14 14:39:48.036829,
TXN00001096,CARD000235,PURCHASE,MakeMyTrip,42246.88,APPROVED,2026-05-01 13:41:48.036829,
TXN00001097,ACC0000061,WITHDRAWAL,Croma,12656.02,APPROVED,2026-07-24 18:12:48.036829,
TXN00001098,ACC0000549,DEPOSIT,BigBasket,45584.65,APPROVED,2026-05-16 15:10:48.036829,
TXN00001099,ACC0000083,WITHDRAWAL,Swiggy,71562.08,APPROVED,2026-07-09 22:45:48.036829,
TXN00001100,ACC0000515,PURCHASE,Swiggy,71719.43,APPROVED,2026-07-20 15:11:48.036829,
TXN00001101,ACC0000183,TRANSFER,Uber,2838.42,APPROVED,2026-06-09 18:02:48.036829,
TXN00001102,CARD000153,PURCHASE,Swiggy,14765.71,DECLINED,2026-06-23 18:13:48.036829,MERCHANT_NOT_SUPPORTED
TXN00001103,CARD000252,PURCHASE,DMart,14407.66,APPROVED,2026-07-13 01:20:48.036829,
TXN00001104,CARD000212,PURCHASE,Nykaa,19427.89,APPROVED,2026-04-17 04:36:48.036829,
TXN00001105,ACC0000511,PAYMENT,Ola,53472.49,APPROVED,2026-05-07 23:37:48.036829,
TXN00001106,CARD000286,PURCHASE,Reliance Digital,11451.39,APPROVED,2026-06-04 13:58:48.036829,
TXN00001107,CARD000231,PURCHASE,Flipkart,59887.14,APPROVED,2026-05-10 18:47:48.036829,
TXN00001108,ACC0000493,TRANSFER,Nykaa,59135.98,APPROVED,2026-04-29 08:40:48.036829,
TXN00001109,ACC0000340,PAYMENT,BookMyShow,47246.21,APPROVED,2026-07-02 08:13:48.036829,
TXN00001110,ACC0000157,WITHDRAWAL,Zomato,42409.18,APPROVED,2026-06-23 01:59:48.036829,
TXN00001111,CARD000300,PURCHASE,Zomato,3038.44,DECLINED,2026-05-14 15:32:48.036829,INCORRECT_CVV
TXN00001112,ACC0000095,TRANSFER,Flipkart,3727.02,APPROVED,2026-07-14 20:02:48.036829,
TXN00001113,ACC0000601,DEPOSIT,Tata CLiQ,64913.59,APPROVED,2026-07-13 01:37:48.036829,
TXN00001114,ACC0000569,DEPOSIT,Myntra,47542.87,APPROVED,2026-07-23 18:02:48.036829,
TXN00001115,ACC0000553,DEPOSIT,Nykaa,7312.79,DECLINED,2026-04-30 03:04:48.036829,SUSPECTED_FRAUD
TXN00001116,ACC0000151,WITHDRAWAL,Croma,15415.43,APPROVED,2026-04-20 12:07:48.036829,
TXN00001117,CARD000082,PURCHASE,Croma,30374.05,APPROVED,2026-06-26 16:54:48.036829,
TXN00001118,CARD000015,PURCHASE,Croma,21006.86,APPROVED,2026-06-17 05:45:48.036829,
TXN00001119,ACC0000252,PURCHASE,Apollo Pharmacy,15690.31,APPROVED,2026-06-24 18:02:48.036829,
TXN00001120,ACC0000030,PAYMENT,Croma,15664.79,APPROVED,2026-06-02 14:56:48.036829,
TXN00001121,ACC0000186,WITHDRAWAL,Nykaa,72419.62,APPROVED,2026-05-20 15:31:48.036829,
TXN00001122,CARD000009,PURCHASE,Tata CLiQ,54475.18,APPROVED,2026-06-21 06:59:48.036829,
TXN00001123,ACC0000358,TRANSFER,Uber,56223.05,APPROVED,2026-06-04 22:10:48.036829,
TXN00001124,CARD000027,PURCHASE,Nykaa,9981.0,APPROVED,2026-05-10 17:07:48.036829,
TXN00001125,ACC0000628,TRANSFER,Reliance Digital,49470.35,APPROVED,2026-05-21 09:52:48.036829,
TXN00001126,ACC0000173,PURCHASE,Croma,37907.85,DECLINED,2026-05-09 04:07:48.036829,DAILY_LIMIT_EXCEEDED
TXN00001127,ACC0000081,PURCHASE,Tata CLiQ,52492.58,APPROVED,2026-05-24 04:07:48.036829,
TXN00001128,ACC0000679,TRANSFER,Tata CLiQ,70192.71,APPROVED,2026-05-25 02:36:48.036829,
TXN00001129,CARD000109,PURCHASE,Apollo Pharmacy,61260.49,APPROVED,2026-04-12 18:07:48.036829,
TXN00001130,CARD000126,PURCHASE,Myntra,69660.45,APPROVED,2026-04-13 15:16:48.036829,
TXN00001131,CARD000292,PURCHASE,Nykaa,21338.16,APPROVED,2026-05-25 06:30:48.036829,
TXN00001132,CARD000295,PURCHASE,Apollo Pharmacy,29940.5,APPROVED,2026-07-22 23:18:48.036829,
TXN00001133,ACC0000590,PURCHASE,DMart,31985.22,APPROVED,2026-06-26 01:32:48.036829,
TXN00001134,ACC0000491,DEPOSIT,MakeMyTrip,61921.26,APPROVED,2026-04-04 15:00:48.036829,
TXN00001135,ACC0000156,WITHDRAWAL,Nykaa,71218.21,APPROVED,2026-04-13 02:47:48.036829,
TXN00001136,CARD000236,PURCHASE,Jio Recharge,42528.05,APPROVED,2026-03-27 21:08:48.036829,
TXN00001137,CARD000215,PURCHASE,DMart,5837.22,PENDING,2026-03-31 23:51:48.036829,
TXN00001138,CARD000155,PURCHASE,MakeMyTrip,35338.66,DECLINED,2026-07-12 06:00:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00001139,ACC0000065,PAYMENT,Zomato,20734.62,APPROVED,2026-04-01 07:58:48.036829,
TXN00001140,ACC0000117,WITHDRAWAL,Zomato,59190.71,APPROVED,2026-04-30 17:46:48.036829,
TXN00001141,CARD000065,PURCHASE,Nykaa,55015.22,APPROVED,2026-05-12 01:03:48.036829,
TXN00001142,CARD000219,PURCHASE,Myntra,10720.03,APPROVED,2026-05-13 10:21:48.036829,
TXN00001143,ACC0000173,TRANSFER,Myntra,25766.01,APPROVED,2026-05-22 14:55:48.036829,
TXN00001144,ACC0000209,TRANSFER,Myntra,30685.14,APPROVED,2026-06-16 10:29:48.036829,
TXN00001145,ACC0000416,WITHDRAWAL,Reliance Digital,12515.32,APPROVED,2026-06-19 10:34:48.036829,
TXN00001146,ACC0000360,DEPOSIT,Flipkart,73562.8,APPROVED,2026-04-02 11:44:48.036829,
TXN00001147,ACC0000540,PAYMENT,Tata CLiQ,39054.85,APPROVED,2026-03-28 22:54:48.036829,
TXN00001148,ACC0000059,TRANSFER,Amazon India,8254.08,APPROVED,2026-06-23 15:40:48.036829,
TXN00001149,ACC0000078,PAYMENT,BigBasket,24823.38,APPROVED,2026-04-19 11:42:48.036829,
TXN00001150,ACC0000185,WITHDRAWAL,Flipkart,70994.17,APPROVED,2026-04-06 07:23:48.036829,
TXN00001151,ACC0000351,WITHDRAWAL,Flipkart,1638.96,DECLINED,2026-06-17 14:42:48.036829,INSUFFICIENT_FUNDS
TXN00001152,ACC0000665,DEPOSIT,MakeMyTrip,61487.9,APPROVED,2026-05-21 02:50:48.036829,
TXN00001153,CARD000056,PURCHASE,Tata CLiQ,37289.61,APPROVED,2026-04-04 17:25:48.036829,
TXN00001154,CARD000211,PURCHASE,Croma,39422.74,APPROVED,2026-05-02 21:29:48.036829,
TXN00001155,CARD000131,PURCHASE,Ola,27393.26,APPROVED,2026-06-02 00:55:48.036829,
TXN00001156,ACC0000291,TRANSFER,Flipkart,23857.39,APPROVED,2026-06-25 13:16:48.036829,
TXN00001157,ACC0000357,TRANSFER,Amazon India,18671.46,APPROVED,2026-04-22 20:29:48.036829,
TXN00001158,CARD000142,PURCHASE,Uber,50234.69,DECLINED,2026-07-10 09:47:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00001159,CARD000079,PURCHASE,Jio Recharge,13817.12,PENDING,2026-07-19 16:39:48.036829,
TXN00001160,CARD000053,PURCHASE,MakeMyTrip,64337.0,APPROVED,2026-05-12 10:14:48.036829,
TXN00001161,CARD000059,PURCHASE,Jio Recharge,73355.27,APPROVED,2026-05-16 11:15:48.036829,
TXN00001162,ACC0000197,WITHDRAWAL,Nykaa,9969.64,APPROVED,2026-06-15 10:51:48.036829,
TXN00001163,CARD000197,PURCHASE,Croma,22206.45,APPROVED,2026-06-07 08:39:48.036829,
TXN00001164,CARD000243,PURCHASE,Zomato,2609.33,APPROVED,2026-07-06 17:15:48.036829,
TXN00001165,ACC0000440,DEPOSIT,DMart,61592.62,APPROVED,2026-05-17 05:41:48.036829,
TXN00001166,ACC0000290,DEPOSIT,Apollo Pharmacy,54597.65,DECLINED,2026-05-15 11:43:48.036829,ACCOUNT_FROZEN
TXN00001167,ACC0000259,PURCHASE,Myntra,59391.46,APPROVED,2026-05-22 06:54:48.036829,
TXN00001168,CARD000190,PURCHASE,IRCTC,74067.6,APPROVED,2026-07-21 11:39:48.036829,
TXN00001169,ACC0000123,TRANSFER,Flipkart,63895.38,APPROVED,2026-06-26 17:12:48.036829,
TXN00001170,ACC0000330,DEPOSIT,Amazon India,8734.62,APPROVED,2026-07-13 10:09:48.036829,
TXN00001171,ACC0000138,TRANSFER,DMart,21621.94,APPROVED,2026-04-12 07:35:48.036829,
TXN00001172,ACC0000026,DEPOSIT,Apollo Pharmacy,42256.06,APPROVED,2026-07-08 23:46:48.036829,
TXN00001173,ACC0000440,DEPOSIT,Myntra,72425.36,APPROVED,2026-05-08 17:22:48.036829,
TXN00001174,ACC0000301,WITHDRAWAL,Flipkart,69254.18,APPROVED,2026-05-02 23:25:48.036829,
TXN00001175,CARD000163,PURCHASE,Zomato,5233.64,APPROVED,2026-04-06 01:03:48.036829,
TXN00001176,CARD000181,PURCHASE,Jio Recharge,19177.66,APPROVED,2026-07-10 00:29:48.036829,
TXN00001177,ACC0000504,DEPOSIT,Uber,60541.38,APPROVED,2026-07-02 20:19:48.036829,
TXN00001178,ACC0000099,TRANSFER,BigBasket,32330.34,APPROVED,2026-07-07 05:41:48.036829,
TXN00001179,CARD000170,PURCHASE,Amazon India,19110.07,APPROVED,2026-04-12 22:59:48.036829,
TXN00001180,ACC0000255,WITHDRAWAL,Myntra,53289.99,APPROVED,2026-03-31 20:34:48.036829,
TXN00001181,ACC0000326,TRANSFER,Uber,6662.3,APPROVED,2026-06-10 20:05:48.036829,
TXN00001182,CARD000259,PURCHASE,DMart,5755.78,APPROVED,2026-07-01 02:35:48.036829,
TXN00001183,ACC0000399,PAYMENT,IRCTC,65889.94,APPROVED,2026-06-30 18:39:48.036829,
TXN00001184,CARD000225,PURCHASE,DMart,1908.31,APPROVED,2026-07-26 04:52:48.036829,
TXN00001185,CARD000120,PURCHASE,BigBasket,60954.15,APPROVED,2026-07-18 14:17:48.036829,
TXN00001186,ACC0000585,PURCHASE,BigBasket,57810.74,APPROVED,2026-05-02 13:58:48.036829,
TXN00001187,ACC0000310,TRANSFER,Nykaa,63862.14,APPROVED,2026-04-06 17:33:48.036829,
TXN00001188,ACC0000442,PURCHASE,Uber,50362.08,APPROVED,2026-05-28 08:12:48.036829,
TXN00001189,CARD000013,PURCHASE,Reliance Digital,13020.53,APPROVED,2026-04-16 08:15:48.036829,
TXN00001190,ACC0000570,PURCHASE,Myntra,34257.53,APPROVED,2026-06-14 08:23:48.036829,
TXN00001191,ACC0000698,PURCHASE,Amazon India,49154.01,APPROVED,2026-06-30 23:15:48.036829,
TXN00001192,ACC0000062,PAYMENT,Myntra,48853.9,APPROVED,2026-04-26 22:57:48.036829,
TXN00001193,ACC0000594,WITHDRAWAL,Myntra,10795.02,APPROVED,2026-06-05 11:00:48.036829,
TXN00001194,ACC0000488,TRANSFER,Zomato,42757.77,APPROVED,2026-05-03 12:19:48.036829,
TXN00001195,ACC0000189,DEPOSIT,Zomato,40561.91,APPROVED,2026-07-19 03:52:48.036829,
TXN00001196,ACC0000284,WITHDRAWAL,Flipkart,65044.23,APPROVED,2026-06-28 09:19:48.036829,
TXN00001197,ACC0000295,TRANSFER,Reliance Digital,9230.72,APPROVED,2026-04-14 18:08:48.036829,
TXN00001198,ACC0000079,PURCHASE,Ola,50012.17,PENDING,2026-03-28 08:40:48.036829,
TXN00001199,ACC0000323,PAYMENT,DMart,27283.04,DECLINED,2026-07-10 01:24:48.036829,ACCOUNT_FROZEN
TXN00001200,ACC0000658,TRANSFER,Reliance Digital,47841.97,APPROVED,2026-05-29 21:23:48.036829,
TXN00001201,ACC0000203,WITHDRAWAL,Ola,35265.06,APPROVED,2026-04-01 16:06:48.036829,
TXN00001202,ACC0000565,WITHDRAWAL,Jio Recharge,74783.19,APPROVED,2026-07-14 02:33:48.036829,
TXN00001203,ACC0000385,PURCHASE,DMart,32641.77,APPROVED,2026-06-03 18:05:48.036829,
TXN00001204,ACC0000646,PAYMENT,Amazon India,487.42,APPROVED,2026-06-08 08:56:48.036829,
TXN00001205,ACC0000400,PAYMENT,Flipkart,40976.19,APPROVED,2026-07-13 22:23:48.036829,
TXN00001206,CARD000177,PURCHASE,Reliance Digital,30982.42,APPROVED,2026-04-29 06:28:48.036829,
TXN00001207,ACC0000171,PAYMENT,Nykaa,38185.59,APPROVED,2026-05-21 09:25:48.036829,
TXN00001208,ACC0000214,WITHDRAWAL,DMart,73692.63,APPROVED,2026-05-11 11:37:48.036829,
TXN00001209,CARD000276,PURCHASE,Tata CLiQ,4460.5,PENDING,2026-05-13 14:34:48.036829,
TXN00001210,ACC0000525,TRANSFER,Tata CLiQ,44466.32,APPROVED,2026-05-31 10:46:48.036829,
TXN00001211,ACC0000514,PURCHASE,BookMyShow,20846.61,APPROVED,2026-07-16 17:22:48.036829,
TXN00001212,CARD000048,PURCHASE,Amazon India,66501.1,APPROVED,2026-03-27 10:12:48.036829,
TXN00001213,CARD000166,PURCHASE,MakeMyTrip,17235.81,DECLINED,2026-05-24 11:36:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00001214,CARD000119,PURCHASE,IRCTC,52920.78,APPROVED,2026-05-09 05:39:48.036829,
TXN00001215,ACC0000212,DEPOSIT,BookMyShow,60984.79,APPROVED,2026-06-26 21:19:48.036829,
TXN00001216,ACC0000153,TRANSFER,Reliance Digital,14981.21,APPROVED,2026-06-20 20:20:48.036829,
TXN00001217,CARD000068,PURCHASE,Uber,36099.9,APPROVED,2026-04-03 22:16:48.036829,
TXN00001218,CARD000088,PURCHASE,Reliance Digital,3413.56,APPROVED,2026-06-01 14:25:48.036829,
TXN00001219,CARD000184,PURCHASE,Zomato,67231.4,DECLINED,2026-05-08 12:32:48.036829,SUSPECTED_FRAUD
TXN00001220,ACC0000686,PAYMENT,DMart,29959.3,APPROVED,2026-07-14 23:03:48.036829,
